time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2022-12-01T12:00:00Z,0,4.0937476,137.57292,0.092640154
2022-12-01T12:00:00Z,0,4.0937476,137.78127,0.09139762
2022-12-01T12:00:00Z,0,4.0937476,137.98961,0.092442885
2022-12-01T12:00:00Z,0,4.0937476,138.19792,0.09019683
2022-12-01T12:00:00Z,0,4.0937476,138.40627,0.08605031
2022-12-01T12:00:00Z,0,4.0937476,138.61461,0.0901296
2022-12-01T12:00:00Z,0,4.0937476,138.82292,0.09013636
2022-12-01T12:00:00Z,0,4.0937476,139.03127,0.08471404
2022-12-01T12:00:00Z,0,4.0937476,139.23961,0.083561204
2022-12-01T12:00:00Z,0,4.0937476,139.44792,0.087051064
2022-12-01T12:00:00Z,0,4.0937476,139.65627,0.09024634
2022-12-01T12:00:00Z,0,4.0937476,139.86461,0.08771383
2022-12-01T12:00:00Z,0,3.8854115,127.9896,0.09131135
2022-12-01T12:00:00Z,0,3.8854115,128.19792,0.100919515
2022-12-01T12:00:00Z,0,3.8854115,128.40627,0.13141364
2022-12-01T12:00:00Z,0,3.8854115,128.61461,0.15407588
2022-12-01T12:00:00Z,0,3.8854115,128.82292,0.18730552
2022-12-01T12:00:00Z,0,3.8854115,129.03127,0.18309139
2022-12-01T12:00:00Z,0,3.8854115,129.23961,0.19802776
2022-12-01T12:00:00Z,0,3.8854115,129.44792,0.21236354
2022-12-01T12:00:00Z,0,3.8854115,129.65627,0.16840246
2022-12-01T12:00:00Z,0,3.8854115,129.86461,0.14635894
2022-12-01T12:00:00Z,0,3.8854115,130.07292,0.14029466
2022-12-01T12:00:00Z,0,3.8854115,130.28127,0.15250695
2022-12-01T12:00:00Z,0,3.8854115,130.48961,0.17244516
2022-12-01T12:00:00Z,0,3.8854115,130.69792,0.15529637
2022-12-01T12:00:00Z,0,3.8854115,130.90627,0.16590261
2022-12-01T12:00:00Z,0,3.8854115,131.11461,0.14426216
2022-12-01T12:00:00Z,0,3.8854115,131.32292,0.13299441
2022-12-01T12:00:00Z,0,3.8854115,131.53127,0.12994877
2022-12-01T12:00:00Z,0,3.8854115,131.73961,0.12178528
